,FeatureRatio,TopTFs,AbsCor,Nodes,Interactions,PosInt,Connected,Transitivity,MeanDistance,DupStatus,SimIdx,ClusterA,ClusterB,Accuracy,KLdist,ClusterA2,ClusterB2,AvgDist,flexibility,maxSigval.Netact,maxSigval.MARINa,minSigval.RI,idxAccuracy,idxFlexibility,idxBoth
0.12-52-0.4,0.12,52,0.4,97,394,243,1,0.176772616136919,18.1229596219931,FALSE,0.12-52-0.4,0.1579,0.7397,0.8976,0.292773465598672,-0.189348341842408,0.403718851015178,0.00734453546383632,0.015385259727088,0.1257,0.123879958040442,0.000182257366699575,196,446,642
0.2-36-0.65,0.2,36,0.65,69,233,140,1,0.173469387755102,17.3058397271952,FALSE,0.2-36-0.65,0.1917,0.6636,0.8553,0.258268340726442,-0.192696162149852,0.290140611919092,0.00801416262284677,0.0206707842652304,0.0676,0.0556721132650875,0.000284499001936455,395,248,643
0.05-24-0.7,0.05,24,0.7,38,117,79,1,0.263829787234043,17.5135135135135,FALSE,0.05-24-0.7,0.1499,0.5473,0.6972,0.50641918144526,-0.187548840371385,0.133836566620418,0.0139999709663889,0.0227276986975565,0.0269,0.00972842056057589,0.00074711584923142,455,189,644
0.1-52-0.7,0.1,52,0.7,90,373,228,1,0.183540877097997,16.2674157303371,FALSE,0.1-52-0.7,0.1573,0.7333,0.8906,0.29562239733388,-0.189227700718076,0.393853579520985,0.00763006948104743,0.016172026236095,0.1257,0.111941181489358,0.000208702136538085,229,416,645
0.05-56-0.8,0.05,56,0.8,72,288,175,1,0.204843191742755,11.5005868544601,FALSE,0.05-56-0.8,0.1586,0.7037,0.8623,0.305690895370812,-0.189486208850215,0.348961107692696,0.00859620659002063,0.0199782389994941,0.1292,0.0399285227251932,0.000316202811251682,373,276,649
0.05-20-0.65,0.05,20,0.65,32,83,64,1,0.247641509433962,15.7258064516129,FALSE,0.05-20-0.65,0.1265,0.4464,0.5729,0.775418030651589,-0.179742054445023,0.0181943678395757,0.019305512906842,0.0242287952659238,0.0219,0.00836638594822093,0.000846627974276471,487,164,651
0.12-16-0.7,0.12,16,0.7,27,69,51,1,0.242990654205607,11.982905982906,FALSE,0.12-16-0.7,0.1357,0.4118,0.5475,0.819102215030314,-0.183287485957247,-0.0164389011637124,0.0213220239684212,0.0244225969987664,0.0199,0.00735584021313352,0.000662991475878953,495,158,653
0.14-60-0.75,0.14,60,0.75,98,408,244,1,0.181198589894242,15.514517147065,FALSE,0.14-60-0.75,0.1618,0.7147,0.8765,0.293120687712216,-0.19007731830621,0.365501479139476,0.0073713683156296,0.0177726030865532,0.1481,0.309660518965291,0.000146509481060536,311,342,653
0.16-52-0.65,0.16,52,0.65,96,382,231,1,0.178284854563691,16.5809210526316,FALSE,0.16-52-0.65,0.155,0.7351,0.8901,0.299792146222848,-0.188743964556365,0.396622562364633,0.00733235320973498,0.0159776425828123,0.1257,0.15657789705884,0.000178864468952335,234,419,653
0.06-20-0.75,0.06,20,0.75,30,83,64,1,0.271317829457364,12.3747126436782,FALSE,0.06-20-0.75,0.1426,0.4613,0.6039,0.687524596083185,-0.185534664826564,0.0339476076292265,0.0162220097240109,0.0235997935544618,0.0219,0.00972842056057589,0.00074711584923142,480,176,656
0.1-12-0.7,0.1,12,0.7,23,58,43,1,0.2882096069869,12.0691699604743,FALSE,0.1-12-0.7,0.1033,0.3159,0.4192,1.18861552913798,-0.167706593228323,-0.0963595174375798,0.0252387869521161,0.025217982453829,0.0135,0.00429651972588583,0.00074711584923142,520,137,657
0.09-20-0.7,0.09,20,0.7,29,81,63,1,0.260204081632653,11.493842364532,FALSE,0.09-20-0.7,0.1441,0.3931,0.5372,0.832496294744511,-0.185978430052537,-0.0339612401022944,0.0181155231451575,0.0244118516251401,0.0219,0.00972842056057589,0.000638995906568805,498,159,657
0.2-48-0.7,0.2,48,0.7,85,343,211,1,0.178343949044586,16.4724089635854,FALSE,0.2-48-0.7,0.1646,0.7212,0.8858,0.284705353597919,-0.190542577329003,0.375355083255926,0.00752021485012509,0.0164683866704812,0.1118,0.123879958040442,0.000172552340771301,256,402,658
0.05-28-0.65,0.05,28,0.65,47,139,90,1,0.240659340659341,20.9629972247919,FALSE,0.05-28-0.65,0.1532,0.58,0.7332,0.446916885352656,-0.188341606854191,0.175490997268408,0.0130874767823665,0.0220173356485622,0.0384,0.0127071104798322,0.000662991475878953,450,210,660
0.07-60-0.6,0.07,60,0.6,112,442,274,1,0.166174801362089,25.2050353925354,FALSE,0.07-60-0.6,0.1412,0.7693,0.9105,0.321427415489025,-0.18510625140651,0.450058649225557,0.0072270709078023,0.0133397206013364,0.1535,0.111941181489358,0.000203411216627426,137,523,660
0.09-52-0.7,0.09,52,0.7,93,384,234,1,0.180237154150198,18.2059373539037,FALSE,0.09-52-0.7,0.1505,0.7501,0.9006,0.305319847878513,-0.187698336995157,0.419867809196731,0.00750713826147437,0.0145625806459775,0.1257,0.111941181489358,0.000220801774389674,176,486,662
0.08-56-0.7,0.08,56,0.7,97,405,246,1,0.181034482758621,19.1826675257732,FALSE,0.08-56-0.7,0.1439,0.7464,0.8903,0.319732173803373,-0.185920167073565,0.414105877972273,0.00718077946992155,0.015831073416632,0.1292,0.111941181489358,0.000208702136538085,232,431,663
0.06-60-0.65,0.06,60,0.65,109,433,269,1,0.172262097707803,26.1227488956847,FALSE,0.06-60-0.65,0.1397,0.7666,0.9063,0.324574282823287,-0.184631829436845,0.445783829153876,0.00684261935020247,0.0137762477363406,0.1535,0.091401801433132,0.00024362600954037,154,512,666
0.14-48-0.8,0.14,48,0.8,65,275,168,1,0.216695501730104,11.3334134615385,FALSE,0.14-48-0.8,0.1781,0.6826,0.8607,0.2751102432475,-0.192131238721918,0.3177172743633,0.00889950780443135,0.0194929313812896,0.1118,0.111941181489358,0.000208702136538085,378,289,667
0.1-60-0.65,0.1,60,0.65,109,433,270,1,0.172016825326544,25.8781005776419,FALSE,0.1-60-0.65,0.1441,0.7419,0.886,0.320662500550088,-0.185978430052537,0.407122851389146,0.00767007619379059,0.0162081791066925,0.1535,0.15657789705884,0.000174533561595311,254,413,667
0.16-52-0.7,0.16,52,0.7,91,371,223,1,0.183259682869769,14.6039072039072,FALSE,0.16-52-0.7,0.1547,0.7226,0.8773,0.304943437711764,-0.188678363147157,0.377485083925705,0.00747912218839721,0.0171710822640425,0.1257,0.15657789705884,0.000178864468952335,305,365,670
0.06-24-0.4,0.06,24,0.4,42,122,85,1,0.248,21.3513356562137,FALSE,0.06-24-0.4,0.1413,0.5433,0.6846,0.540033775785578,-0.185137311083001,0.12887306085515,0.0145774843254566,0.0220132854110407,0.0269,0.00972842056057589,0.000638995906568805,461,211,672
0.07-60-0.7,0.07,60,0.7,107,431,268,1,0.169824561403509,24.1662846058896,FALSE,0.07-60-0.7,0.1405,0.7609,0.9014,0.323668499152858,-0.184886847852301,0.436790478758662,0.00754365772832902,0.0142605577223554,0.1535,0.111941181489358,0.000203411216627426,174,498,672
0.05-28-0,0.05,28,0,50,142,92,1,0.224845995893224,23.8420408163265,FALSE,0.05-28-0,0.1629,0.5925,0.7554,0.401902372388968,-0.190265831387356,0.191906871740504,0.0127879858827498,0.0211956375806698,0.0384,0.0127071104798322,0.000650941348643395,446,230,676
0.12-52-0.7,0.12,52,0.7,91,382,235,1,0.183235369281881,15.3119658119658,FALSE,0.12-52-0.7,0.1533,0.7357,0.889,0.303121030994218,-0.188364512609889,0.397546536638155,0.00745836265480526,0.0157739477800804,0.1257,0.123879958040442,0.000182257366699575,240,436,676
0.08-60-0.6,0.08,60,0.6,113,451,275,1,0.169799092676604,25.8081542351454,FALSE,0.08-60-0.6,0.1475,0.7468,0.8943,0.312083391786722,-0.186926740895888,0.414727906826643,0.00731134811223984,0.0148374331929393,0.1535,0.126457649962728,0.000196856314758355,211,467,678
0.05-20-0.7,0.05,20,0.7,31,82,63,1,0.25609756097561,14.7774193548387,FALSE,0.05-20-0.7,0.1307,0.4578,0.5885,0.736193636938532,-0.181440810590897,0.0302033499291934,0.0189701305582922,0.0223735444464478,0.0219,0.00836638594822093,0.000846627974276471,483,198,681
0.1-52-0.85,0.1,52,0.85,44,197,116,1,0.279401767505099,9.00158562367865,FALSE,0.1-52-0.85,0.1676,0.7041,0.8717,0.285734407456553,-0.190988232399125,0.349559579240121,0.00996141917663645,0.0177268365162937,0.1256,0.111941181489358,0.000220801774389674,336,345,681
0.06-56-0.75,0.06,56,0.75,90,370,224,1,0.183244606332306,15.4661672908864,FALSE,0.06-56-0.75,0.1619,0.7278,0.8897,0.287974267653612,-0.190094764121169,0.385420221099199,0.0071276199129388,0.0153825423262782,0.1292,0.0843108865801963,0.000284499001936455,236,447,683
0.08-20-0,0.08,20,0,34,87,68,1,0.225165562913907,16.2201426024955,FALSE,0.08-20-0,0.1376,0.4157,0.5533,0.803390195551507,-0.183940541145559,-0.0126761780202172,0.0167986450674676,0.022553641208352,0.0219,0.00972842056057589,0.000638995906568805,492,193,685
0.06-24-0.5,0.06,24,0.5,41,121,84,1,0.249664429530201,20.3731707317073,FALSE,0.06-24-0.5,0.1495,0.5457,0.6952,0.510237526928474,-0.187447842323338,0.131847644169421,0.0145224302451676,0.0213275848415357,0.0269,0.00972842056057589,0.000638995906568805,459,226,685
0.09-52-0.8,0.09,52,0.8,68,301,182,1,0.216276477146042,11.3048726953468,FALSE,0.09-52-0.8,0.1584,0.6993,0.8577,0.308722295120361,-0.189447134132799,0.342392955589141,0.00921886691991413,0.0193830162488789,0.1256,0.111941181489358,0.000220801774389674,389,296,685
0.2-60-0.75,0.2,60,0.75,100,421,256,1,0.178554886521538,15.7292929292929,FALSE,0.2-60-0.75,0.1587,0.7145,0.8732,0.299878730277648,-0.189505651611473,0.365199226034729,0.00729067807523592,0.0171328313171933,0.1535,0.309660518965291,0.000114077932150609,321,369,690
0.07-52-0.8,0.07,52,0.8,71,302,178,1,0.210954848260548,11.541046277666,FALSE,0.07-52-0.8,0.1761,0.715,0.8911,0.26407433662259,-0.191962400955522,0.365954963730838,0.00778979978093237,0.014898509172182,0.1257,0.0572970059694907,0.000284499001936455,227,464,691
0.05-20-0,0.05,20,0,33,84,64,1,0.237020316027088,16.6732954545455,FALSE,0.05-20-0,0.1229,0.4847,0.6076,0.709068985202268,-0.178175147280918,0.0596533494470756,0.0179662629441147,0.0219056632728802,0.0219,0.00836638594822093,0.000846627974276471,477,216,693
0.1-60-0.6,0.1,60,0.6,110,440,275,1,0.171823568136932,24.9482902418682,FALSE,0.1-60-0.6,0.1451,0.7489,0.894,0.316553344598997,-0.186265588849623,0.417997070646165,0.0076164297960032,0.0146116428875844,0.1535,0.15657789705884,0.000174533561595311,213,481,694
0.06-16-0.65,0.06,16,0.65,29,74,56,1,0.237704918032787,13.3288177339901,FALSE,0.06-16-0.65,0.1274,0.3979,0.5253,0.881884603439062,-0.180117657655083,-0.0295467413923799,0.0214670290674339,0.0224660972051281,0.0199,0.00776719590927122,0.00074711584923142,502,195,697
0.14-48-0.75,0.14,48,0.75,84,335,203,1,0.181644359464627,12.5513482501434,FALSE,0.14-48-0.75,0.1707,0.7239,0.8946,0.271816474247963,-0.191392336662617,0.379465370533543,0.00747149222742484,0.0144978371556983,0.1118,0.111941181489358,0.000208702136538085,209,488,697
0.18-48-0.7,0.18,48,0.7,85,337,205,1,0.17962962962963,15.5352941176471,FALSE,0.18-48-0.7,0.1772,0.7155,0.8927,0.26182306506926,-0.192058056247018,0.366711051077325,0.00746033879039804,0.0146360138998508,0.1118,0.123879958040442,0.000178864468952335,220,478,698
0.14-56-0.85,0.14,56,0.85,52,221,124,1,0.251724137931034,11.0965309200603,FALSE,0.14-56-0.85,0.171,0.6836,0.8546,0.290058601021781,-0.191428439341807,0.319183458117149,0.00912336451140594,0.0191569575661475,0.1292,0.15657789705884,0.000172552340771301,397,303,700
0.18-48-0.8,0.18,48,0.8,62,270,165,1,0.219101123595506,10.4127445795875,FALSE,0.18-48-0.8,0.1812,0.6758,0.857,0.272682030974052,-0.192348641745215,0.307786186892096,0.00847745404472811,0.0189802471218339,0.1118,0.123879958040442,0.000178864468952335,392,311,703
0.12-52-0.8,0.12,52,0.8,69,311,189,1,0.21866485013624,9.50639386189258,FALSE,0.12-52-0.8,0.1576,0.7068,0.8644,0.306219110714573,-0.189288306813409,0.35360519948401,0.00834838132038993,0.0178838072416542,0.1256,0.123879958040442,0.000182257366699575,368,337,705
0.09-52-0.75,0.09,52,0.75,88,369,223,1,0.188494833845295,16.2268808777429,FALSE,0.09-52-0.75,0.1548,0.7269,0.8817,0.302995797937749,-0.188700294869146,0.384044165820353,0.00789310156031812,0.0158933947712827,0.1257,0.111941181489358,0.000220801774389674,279,426,705
0.2-56-0.7,0.2,56,0.7,98,396,241,1,0.178015564202335,18.6048811277088,FALSE,0.2-56-0.7,0.1609,0.704,0.8649,0.300372322621851,-0.189917520163452,0.349409940044429,0.00793011214736311,0.0177665444761161,0.1314,0.245109150495321,0.00013654621166029,364,343,707
0.09-60-0.2,0.09,60,0.2,115,454,283,1,0.165901502504174,27.7151029748284,FALSE,0.09-60-0.2,0.1473,0.7429,0.8902,0.313529096945014,-0.186873145253686,0.408672282076424,0.00775522500988059,0.0146365511148757,0.1535,0.13184159089675,0.000178864468952335,233,477,710
0.09-52-0.6,0.09,52,0.6,98,401,245,1,0.175935288169869,18.2875026299179,FALSE,0.09-52-0.6,0.151,0.7493,0.9003,0.304470950524985,-0.187821089863566,0.418620436668356,0.00749313984037416,0.0127196351700604,0.1257,0.111941181489358,0.000220801774389674,179,531,710
0.06-20-0.5,0.06,20,0.5,35,89,70,1,0.230277185501066,17.6697478991597,FALSE,0.06-20-0.5,0.1359,0.4461,0.582,0.742524677464973,-0.183357474955108,0.0178822412708754,0.0175719027388556,0.0212897579031475,0.0219,0.00972842056057589,0.00074711584923142,484,227,711
0.08-56-0.4,0.08,56,0.4,106,431,263,1,0.172637707120466,21.0721473495058,FALSE,0.08-56-0.4,0.1408,0.7555,0.8963,0.324035065064028,-0.184981303982906,0.428309845335544,0.00705035759003734,0.0140102310475701,0.1357,0.111941181489358,0.000203411216627426,203,508,711
0.14-52-0.7,0.14,52,0.7,93,379,229,1,0.180750574419198,16.3024777933614,FALSE,0.14-52-0.7,0.1605,0.7227,0.8832,0.292588936924206,-0.189844884523666,0.377637330684855,0.00755461591672616,0.0156177950549226,0.1257,0.13184159089675,0.000182257366699575,271,441,712
0.08-60-0.85,0.08,60,0.85,59,258,154,1,0.247297297297297,12.0128579777908,FALSE,0.08-60-0.85,0.1748,0.6841,0.8589,0.281344509011674,-0.191840491766072,0.319917098694378,0.00953125486697513,0.0179336311054854,0.1481,0.126457649962728,0.000196856314758355,380,335,715
0.14-52-0.75,0.14,52,0.75,89,365,218,1,0.187550744248985,13.520684371808,FALSE,0.14-52-0.75,0.16,0.7205,0.8805,0.29448839576333,-0.189752687811721,0.374291101726566,0.00754068279989013,0.0158831234786441,0.1257,0.13184159089675,0.000182257366699575,287,428,715
0.09-60-0.8,0.09,60,0.8,75,333,204,1,0.206261510128913,11.3718918918919,FALSE,0.09-60-0.8,0.1511,0.7039,0.855,0.322872504135736,-0.187845441586015,0.349260315053281,0.00908503791173901,0.0183650803742651,0.1481,0.12911550161496,0.000178864468952335,396,321,717
0.18-60-0.75,0.18,60,0.75,98,414,252,1,0.18277010947168,14.7630969913739,FALSE,0.18-60-0.75,0.1634,0.7041,0.8675,0.294804367663788,-0.190349060628535,0.349559579240121,0.0075570232738492,0.0172453082226096,0.1535,0.309660518965291,0.00013654621166029,355,363,718
0.2-48-0.8,0.2,48,0.8,64,283,177,1,0.21340964840556,10.4322916666667,FALSE,0.2-48-0.8,0.1687,0.6902,0.8589,0.29102662820535,-0.191138133204021,0.328896859326003,0.00870484556286174,0.0177857705602993,0.1118,0.123879958040442,0.000172552340771301,381,340,721
0.08-56-0.6,0.08,56,0.6,103,424,257,1,0.176349024110218,19.2787930706263,FALSE,0.08-56-0.6,0.1369,0.7593,0.8962,0.331455076194091,-0.183703013563311,0.434273690918097,0.00698573918200267,0.0133929103472435,0.1357,0.111941181489358,0.000203411216627426,204,522,726
0.12-52-0.75,0.12,52,0.75,88,372,227,1,0.189710610932476,14.3271943573668,FALSE,0.12-52-0.75,0.1539,0.7284,0.8823,0.304345087467525,-0.188500578767365,0.386338209671906,0.0075505131351339,0.0152659877227986,0.1257,0.123879958040442,0.000182257366699575,276,451,727
0.08-60-0.55,0.08,60,0.55,114,454,276,1,0.168690095846645,25.8228535941624,FALSE,0.08-60-0.55,0.14,0.7451,0.8851,0.328565060007125,-0.184727996802689,0.412085765230634,0.00731023543245523,0.014797522756057,0.1535,0.126457649962728,0.000182437435460431,261,468,729
0.16-52-0.25,0.16,52,0.25,97,383,232,1,0.176733780760626,17.5538015463918,FALSE,0.16-52-0.25,0.1607,0.7329,0.8936,0.28890022192003,-0.189881326799098,0.393238849646093,0.00728909733477851,0.0137244216148566,0.1257,0.15657789705884,0.000178864468952335,215,514,729
0.14-52-0.8,0.14,52,0.8,69,302,182,1,0.221621621621622,10.4030264279625,FALSE,0.14-52-0.8,0.1683,0.6878,0.8561,0.293409885811271,-0.191084456164393,0.325357379293543,0.00860997989201326,0.0177923580614566,0.1256,0.128257372399645,0.000182257366699575,394,339,733
0.09-56-0.45,0.09,56,0.45,102,420,260,1,0.177818939569345,20.2120947388857,FALSE,0.09-56-0.45,0.143,0.7386,0.8816,0.3242077334621,-0.185654538182996,0.402019303312059,0.00791102535742118,0.0152639631296667,0.1357,0.123879958040442,0.000196856314758355,281,452,733
0.08-60-0.4,0.08,60,0.4,117,461,282,1,0.16524631053835,27.5877541998232,FALSE,0.08-60-0.4,0.1432,0.7435,0.8867,0.322097688460335,-0.185714055084773,0.409602586721473,0.00739155784577713,0.0145830373148527,0.1535,0.126457649962728,0.000182437435460431,250,483,733
0.09-56-0.4,0.09,56,0.4,103,422,261,1,0.176389526871842,21.0374071958881,FALSE,0.09-56-0.4,0.1365,0.738,0.8745,0.339145941082407,-0.183565677672478,0.401092967632088,0.00780586798309822,0.0159581351417484,0.1357,0.123879958040442,0.000196856314758355,316,420,736
0.09-56-0.7,0.09,56,0.7,96,402,248,1,0.183450618781849,19.1722587719298,FALSE,0.09-56-0.7,0.1441,0.7326,0.8767,0.324105602694151,-0.185978430052537,0.392777945499889,0.00777401811642011,0.0158831880554784,0.1292,0.123879958040442,0.000196856314758355,309,427,736
0.2-56-0.65,0.2,56,0.65,106,415,253,1,0.16920627700705,20.6182389937107,FALSE,0.2-56-0.65,0.1419,0.7231,0.865,0.333599932900033,-0.185322184691545,0.378246456072317,0.00795377612570729,0.017046478015844,0.1357,0.245109150495321,0.00013654621166029,363,374,737
0.1-60-0.4,0.1,60,0.4,112,445,277,1,0.169386002576213,25.7595720720721,FALSE,0.1-60-0.4,0.1438,0.7448,0.8886,0.320407221725004,-0.185890931369146,0.41161990732763,0.00756399041077717,0.0142832041611814,0.1535,0.15657789705884,0.000174533561595311,242,495,737
0.18-60-0.7,0.18,60,0.7,105,430,261,1,0.175363941769317,18.7027472527473,FALSE,0.18-60-0.7,0.1656,0.7098,0.8754,0.287264992894126,-0.190697155620741,0.358112428184075,0.00747975079003109,0.0159010358468134,0.1535,0.309660518965291,0.00013654621166029,314,425,739
0.14-52-0.65,0.14,52,0.65,98,390,237,1,0.175862068965517,18.2552072375342,FALSE,0.14-52-0.65,0.1493,0.7284,0.8777,0.314300033367202,-0.187396942140133,0.386338209671906,0.00761793029505657,0.0157656864690594,0.1257,0.13184159089675,0.000182257366699575,302,437,739
0.09-60-0.5,0.09,60,0.5,111,449,279,1,0.170089858793325,24.0321867321867,FALSE,0.09-60-0.5,0.1491,0.7367,0.8858,0.311634654594724,-0.187345774039901,0.399087580963628,0.00769269995577801,0.0145979218034665,0.1535,0.13184159089675,0.000178864468952335,257,482,739
0.1-56-0.85,0.1,56,0.85,46,210,127,1,0.273873873873874,9.01256038647343,FALSE,0.1-56-0.85,0.1575,0.6915,0.849,0.315810492072424,-0.189268168287145,0.330817564030582,0.0104562107800467,0.0178936259402195,0.1292,0.111941181489358,0.000196856314758355,405,336,741
0.08-56-0.8,0.08,56,0.8,74,331,202,1,0.210149439601494,13.238430211033,FALSE,0.08-56-0.8,0.1539,0.7041,0.858,0.316207379193398,-0.188500578767365,0.349559579240121,0.00902679972989391,0.0175381362197308,0.1292,0.111941181489358,0.000220801774389674,387,354,741
0.08-60-0.35,0.08,60,0.35,118,462,283,1,0.163951330171169,28.5404896421846,FALSE,0.08-60-0.35,0.1435,0.7422,0.8857,0.321865095620045,-0.185802806816038,0.407587539149427,0.00734977821165065,0.0145087638220572,0.1535,0.126457649962728,0.000182437435460431,258,487,745
0.12-60-0.65,0.12,60,0.65,106,427,265,1,0.170259568851738,21.203414195867,FALSE,0.12-60-0.65,0.1414,0.7287,0.8701,0.331987906839445,-0.185168299988078,0.386797389321446,0.00806784049412954,0.0164756372143986,0.1481,0.245109150495321,0.000146509481060536,346,400,746
0.06-20-0.65,0.06,20,0.65,34,88,69,1,0.237885462555066,16.7147950089127,FALSE,0.06-20-0.65,0.1364,0.442,0.5784,0.749541092332126,-0.183531160683549,0.013636788859382,0.0174040559963832,0.0203508542459352,0.0219,0.00972842056057589,0.00074711584923142,486,261,747
0.2-60-0.4,0.2,60,0.4,114,456,276,1,0.165359207266722,21.6530818195932,FALSE,0.2-60-0.4,0.1625,0.7086,0.8711,0.294469013347496,-0.190198143246685,0.3563080121405,0.00742818995875076,0.0164281719471143,0.1535,0.337953943776204,0.000108830468010684,342,405,747
0.2-52-0.75,0.2,52,0.75,87,367,222,1,0.189986468200271,14.5541299117883,FALSE,0.2-52-0.75,0.1536,0.7189,0.8725,0.309001509360445,-0.188432838657564,0.371861698792188,0.00755900376299851,0.0159114483923107,0.1257,0.15657789705884,0.000143779367750165,325,423,748
0.14-60-0.7,0.14,60,0.7,103,423,256,1,0.174860956618465,19.2634684941938,FALSE,0.14-60-0.7,0.1561,0.7213,0.8774,0.302469699010587,-0.188979543828222,0.375507136095769,0.00743234381392798,0.0154283984754417,0.1481,0.309660518965291,0.000146509481060536,304,444,748
0.09-60-0.4,0.09,60,0.4,113,452,281,1,0.167509481668774,25.7951169405815,FALSE,0.09-60-0.4,0.1471,0.7356,0.8827,0.316319403436331,-0.18681927805675,0.397392506933877,0.00786888856943654,0.014691126580292,0.1535,0.13184159089675,0.000178864468952335,274,474,748
0.05-28-0.2,0.05,28,0.2,49,141,92,1,0.230283911671924,22.8818027210884,FALSE,0.05-28-0.2,0.1574,0.5722,0.7296,0.445731098226536,-0.189247966268813,0.16538363090846,0.013387667820295,0.0193253726271172,0.0384,0.0127071104798322,0.000650941348643395,451,298,749
0.16-60-0.7,0.16,60,0.7,106,432,260,1,0.173476222371065,17.7448337825696,FALSE,0.16-60-0.7,0.1541,0.7238,0.8779,0.305737824589528,-0.188545413883749,0.379312957856622,0.00727075341203334,0.0153320486555948,0.1535,0.309660518965291,0.000137359978969532,301,449,750
0.06-60-0.8,0.06,60,0.8,73,325,197,1,0.209892613081679,11.4963850837139,FALSE,0.06-60-0.8,0.1534,0.7313,0.8847,0.304355080081295,-0.188387353134011,0.390782114447626,0.00783184440166512,0.0144803702516395,0.1481,0.091401801433132,0.000284499001936455,265,489,754
0.14-52-0.25,0.14,52,0.25,99,391,238,1,0.174358974358974,19.2121212121212,FALSE,0.14-52-0.25,0.1537,0.7254,0.8791,0.30594400135365,-0.188455483741877,0.381753217307356,0.00750655611234963,0.0149419332948487,0.1257,0.13184159089675,0.000182257366699575,294,462,756
0.1-60-0.45,0.1,60,0.45,111,443,276,1,0.170705322371268,24.9619164619165,FALSE,0.1-60-0.45,0.1434,0.745,0.8884,0.321205577272332,-0.18577329265685,0.411930465839547,0.0076886592599311,0.0137360154869932,0.1535,0.15657789705884,0.000174533561595311,243,513,756
0.07-60-0.75,0.07,60,0.75,97,402,246,1,0.177710843373494,17.4335266323024,FALSE,0.07-60-0.75,0.1461,0.7443,0.8904,0.315660947093181,-0.186545855793393,0.410843746041804,0.00747047037411358,0.0131760628767325,0.1481,0.111941181489358,0.000203411216627426,231,525,756
0.14-56-0.7,0.14,56,0.7,97,399,244,1,0.17816091954023,18.2316365979381,FALSE,0.14-56-0.7,0.146,0.7238,0.8698,0.323755043258456,-0.186518137882917,0.379312957856622,0.00789062098970289,0.0163960321569357,0.1292,0.15657789705884,0.000172552340771301,350,407,757
0.16-52-0.75,0.16,52,0.75,88,361,217,1,0.18940433708482,12.6584378265413,FALSE,0.16-52-0.75,0.1522,0.7247,0.8769,0.309492188956345,-0.18810895216541,0.380685169094963,0.00773745711479897,0.0152221991311161,0.1257,0.15657789705884,0.000178864468952335,308,453,761
0.12-56-0.8,0.12,56,0.8,75,338,205,1,0.207839562443026,10.5212612612613,FALSE,0.12-56-0.8,0.1452,0.7074,0.8526,0.334761489594446,-0.18629392489396,0.354505628274019,0.00841328405128051,0.0173657019271986,0.1292,0.15657789705884,0.000172552340771301,401,361,762
0.09-60-0.3,0.09,60,0.3,114,453,282,1,0.16621367342672,26.7530662940537,FALSE,0.09-60-0.3,0.1437,0.7427,0.8864,0.321270257618379,-0.185861626123692,0.408362288194852,0.00782586575492552,0.01382716295595,0.1535,0.13184159089675,0.000178864468952335,252,510,762
0.08-60-0.5,0.08,60,0.5,116,459,281,1,0.166527021365731,26.7884557721139,FALSE,0.08-60-0.5,0.1412,0.7439,0.8851,0.326324099012968,-0.18510625140651,0.410223058840297,0.00735387917992799,0.0141518356122978,0.1535,0.126457649962728,0.000182437435460431,262,503,765
0.09-56-0.2,0.09,56,0.2,104,423,262,1,0.175022789425706,21.9894510828977,FALSE,0.09-56-0.2,0.1459,0.7416,0.8875,0.31688647625313,-0.186490351479285,0.406658284939018,0.00779102426939134,0.0135149068667899,0.1357,0.123879958040442,0.000196856314758355,247,520,767
0.16-60-0.65,0.16,60,0.65,111,445,270,1,0.169004964385927,19.7162162162162,FALSE,0.16-60-0.65,0.1562,0.727,0.8832,0.299992921678404,-0.189000574932964,0.384197005848352,0.00716554340958445,0.0142656768762915,0.1535,0.309660518965291,0.000137359978969532,272,497,769
0.08-56-0.75,0.08,56,0.75,93,393,239,1,0.187688442211055,18.1623422159888,FALSE,0.08-56-0.75,0.148,0.7376,0.8856,0.313684103518391,-0.187059544363359,0.40047568149036,0.00750517713059372,0.0139761387374368,0.1292,0.111941181489358,0.000208702136538085,260,509,769
0.18-52-0.7,0.18,52,0.7,93,381,230,1,0.18408215661104,17.5382187938289,FALSE,0.18-52-0.7,0.1588,0.7142,0.873,0.299802109130648,-0.189525031360755,0.364745951351019,0.00781619789880918,0.0152886387212876,0.1257,0.15657789705884,0.000156546263547388,322,450,772
0.06-24-0.25,0.06,24,0.25,43,123,86,1,0.241872561768531,22.3205980066445,FALSE,0.06-24-0.25,0.1427,0.5335,0.6762,0.551962661343191,-0.185564738232252,0.116837381420358,0.014701453881649,0.0190404849878197,0.0269,0.00972842056057589,0.000638995906568805,463,310,773
0.18-60-0,0.18,60,0,115,452,276,1,0.165448088573219,23.6160945842868,FALSE,0.18-60-0,0.1573,0.7172,0.8745,0.301675310557892,-0.189227700718076,0.369284360153171,0.00734529194094291,0.0151061196048152,0.1535,0.337953943776204,0.00013654621166029,317,456,773
0.07-56-0.8,0.07,56,0.8,72,305,180,1,0.209226298583364,12.5027386541471,FALSE,0.07-56-0.8,0.1707,0.7101,0.8808,0.27654584633116,-0.191392336662617,0.358563849319771,0.00806031801697445,0.0144061016558246,0.1257,0.0850422872908485,0.000284499001936455,283,491,774
